124,34437,1
369,35957,1
947,35957,1
1105,36517,1
1109,36517,1
1019,36527,1
1138,36527,1
1131,38992,1
438,38992,1
982,39444,1
822,39449,1
878,39449,1
796,39449,1
207,40966,1
907,44195,1
1154,44199,1
86,44929,1
651,45208,1
240,45517,1
946,45666,1
892,45728,1
7,45728,1
1032,46578,1
424,46578,1
666,46578,1
746,46976,1
524,46976,1
1074,46976,1
502,46976,1
651,47261,1
458,47640,1
641,47640,1
717,47640,1
431,47810,1
939,47810,1
184,48385,1
924,49822,1
658,51255,1
1172,51575,1
502,52245,1
359,52973,1
223,53974,1
651,53974,1
656,54612,1
610,54612,1
612,54612,1
466,54612,1
937,55261,1
179,55261,1
1137,55955,1
911,55955,1
829,55955,1
186,56587,1
761,56587,1
203,56587,1
1135,56633,1
1203,56633,1
258,56788,1
44,56788,1
32,57526,1
163,57669,1
201,58291,1
1061,59258,1
424,59258,1
1052,59258,1
110,59258,1
1194,59900,1
1187,60948,1
141,61262,1
1194,66509,1
1102,66509,1
995,66509,1
629,66509,1
1206,66509,1
258,67193,1
885,68749,1
689,68843,1
647,69122,1
316,69253,1
109,69406,1
164,69406,1
1167,69757,1
49,70159,1
145,70567,1
368,70567,1
345,70567,1
14,70567,1
728,70567,1
425,70695,1
411,70695,1
1130,74488,1
119,74488,1
937,74916,1
970,75813,1
1100,75813,1
1111,81537,1
1166,92448,1
298,92448,1
57,95441,1
339,95441,1
117,95441,1
716,106782,1
627,106782,1
252,106782,1
582,106782,1
1025,106782,1
69,106782,1
925,106782,1
243,106782,1
1078,106782,1
824,106782,1
283,106782,1
766,2687,1
1099,79132,1
131,357,1
131,1265,1
877,8914,1
43,32,1
43,924,1
1057,1059,1
864,1059,1
43,1127,1
43,1199,1
43,1584,1
43,1653,1
1057,1721,1
864,1721,1
565,1721,1
43,1779,1
864,2424,1
43,2997,1
1057,3285,1
864,3285,1
43,4975,1
155,5445,1
1057,5989,1
565,5989,1
155,8798,1
142,34048,1
1065,34048,1
155,34048,1
4,47382,1
693,59315,1
721,2144,1
852,47,1
445,47,1
883,50,1
1180,50,1
47,356,1
230,356,1
262,356,1
599,356,1
770,781,1
304,781,1
627,1089,1
104,1089,1
1087,1089,1
1084,1089,1
1044,1089,1
876,1089,1
531,1196,1
199,1196,1
459,1198,1
1168,1198,1
813,1198,1
1136,1198,1
68,1198,1
580,1198,1
856,1198,1
931,1198,1
238,1198,1
1151,1198,1
1084,1198,1
864,1198,1
255,1198,1
481,1200,1
826,1200,1
732,1240,1
869,1261,1
541,1261,1
1079,1261,1
537,1285,1
81,1285,1
510,1285,1
1107,1285,1
362,1285,1
636,1295,1
230,1295,1
1077,1295,1
858,1295,1
901,1295,1
21,1372,1
503,1372,1
38,1372,1
992,1372,1
1101,1372,1
706,1372,1
43,1372,1
913,1372,1
513,1374,1
1002,1374,1
992,1374,1
929,1374,1
884,1374,1
460,1374,1
43,1374,1
408,1374,1
1068,1374,1
913,1374,1
672,2692,1
553,2912,1
21,2916,1
536,2916,1
481,3527,1
562,3527,1
8,3527,1
534,3735,1
710,3735,1
1204,3735,1
447,3735,1
20,3735,1
460,3735,1
102,3735,1
264,3972,1
862,3972,1
265,3972,1
983,3972,1
1157,3972,1
872,3972,1
958,3996,1
813,3996,1
241,3996,1
741,3996,1
1196,3996,1
265,3996,1
407,3996,1
563,3996,1
1051,3996,1
224,3996,1
997,3996,1
548,4846,1
853,4846,1
649,4846,1
648,4846,1
530,4846,1
998,4928,1
622,4928,1
718,4928,1
775,4928,1
330,4928,1
552,4967,1
232,4967,1
833,4967,1
1202,4967,1
349,4967,1
347,4967,1
917,5618,1
372,5618,1
453,5618,1
1177,5618,1
341,5618,1
900,6283,1
808,6283,1
975,6283,1
521,6283,1
1043,6283,1
883,6283,1
1196,6283,1
807,6283,1
827,6283,1
686,7256,1
935,7256,1
472,7256,1
697,7256,1
1178,7256,1
1199,7256,1
230,7361,1
741,7361,1
495,7361,1
784,7361,1
864,7361,1
43,7361,1
586,7361,1
1165,7361,1
353,7361,1
853,8874,1
456,8874,1
1110,8874,1
727,8874,1
1097,8950,1
361,8950,1
105,8950,1
174,27773,1
445,27773,1
133,27773,1
507,27773,1
1026,27773,1
10,34542,1
775,47997,1
1202,47997,1
363,47997,1
104,48516,1
146,48516,1
743,48516,1
140,48516,1
1092,48516,1
1026,48516,1
1156,56921,1
483,56921,1
6,56921,1
76,56921,1
196,56921,1
485,56921,1
366,56921,1
687,59336,1
572,59336,1
539,59336,1
94,59336,1
989,60069,1
654,60069,1
983,60069,1
855,62336,1
853,62336,1
1036,62336,1
1163,62336,1
397,62336,1
1121,62336,1
723,62336,1
375,64839,1
896,64839,1
355,64839,1
66,64839,1
999,77596,1
931,79132,1
536,79132,1
101,79132,1
35,79132,1
798,84152,1
35,84152,1
631,84152,1
859,85774,1
644,85774,1
248,85774,1
712,85774,1
1016,85774,1
533,85774,1
209,85774,1
994,85774,1
58,85774,1
565,85774,1
714,86142,1
750,86142,1
435,86142,1
584,86142,1
67,86142,1
1155,86142,1
941,86142,1
452,86142,1
780,86142,1
142,86892,1
966,86892,1
581,87960,1
795,87960,1
286,87960,1
1170,89804,1
394,89804,1
491,89804,1
771,89804,1
494,89904,1
709,89904,1
1207,89904,1
60,89904,1
130,89904,1
621,89904,1
1,89904,1
256,92259,1
1179,92259,1
821,92259,1
505,92259,1
169,93838,1
135,93838,1
271,93838,1
961,93838,1
1039,93838,1
310,93838,1
1,93838,1
241,96079,1
173,96079,1
95,96079,1
1027,96610,1
681,96610,1
587,96610,1
167,100106,1
275,100106,1
1165,100106,1
576,100106,1
853,102125,1
635,102125,1
153,102125,1
497,103228,1
838,103228,1
422,103228,1
181,103228,1
1120,103228,1
35,103228,1
627,103439,1
996,103439,1
245,103439,1
64,103439,1
934,103439,1
733,103439,1
231,106489,1
137,106489,1
1092,106489,1
650,106489,1
716,106782,1
711,106782,1
405,106782,1
45,106782,1
278,106782,1
759,106782,1
1122,106782,1
1202,106782,1
99,108983,1
917,108983,1
536,108983,1
172,109673,1
639,109673,1
87,109687,1
1116,110039,1
692,110039,1
379,110039,1
1118,110039,1
286,111759,1
1205,111759,1
843,112852,1
805,112852,1
459,112852,1
427,112852,1
914,112852,1
670,112852,1
976,112852,1
1037,112852,1
15,112852,1
913,112852,1
1184,112852,1
918,112852,1
535,110,1
813,1321,1
577,1321,1
371,4235,1
566,4848,1
361,4848,1
655,4848,1
942,4848,1
1159,4848,1
1163,4848,1
220,4979,1
931,4979,1
487,4979,1
240,4979,1
978,4979,1
943,5377,1
220,30810,1
1185,60213,1
166,61206,1
990,61206,1
501,61206,1
1015,72733,1
113,79897,1
220,79897,1
600,83798,1
285,83798,1
963,83798,1
558,88129,1
854,296,1
959,296,1
918,296,1
